time,mag,magerr,band
60758.25769867588,19.629885211470405,0.2327657890261019,g
60744.54936534255,19.887302890805337,0.2068055291051784,g
60727.716032009215,19.994852411096897,0.2037996850152802,g
60736.091032009215,19.175842350276987,0.2141420470971113,g
60783.216032009215,21.691462880470972,0.18951280098943232,g
60724.966032009215,19.48447373950721,0.20001160616034733,g
60788.88269867589,21.444797839093646,0.19095815422612136,g
60748.00769867588,19.576550085931856,0.21147779611867368,g
60774.63269867589,20.418142006831538,0.21341708198112525,g
60780.13269867589,20.933404521453717,0.1946010836315849,g
60766.50769867589,20.065153579132723,0.1913505631891152,g
60733.38269867588,19.434298401406014,0.20696502827816038,g
60777.591032009215,20.715544487383198,0.21583432007605846,g
60740.841032009215,18.90127775640407,0.20382197111789818,g
60767.13269867589,19.379130233678925,0.050541442917759694,R
60757.716032009215,19.377108684558834,0.07389591762075899,R
60763.38269867588,19.424724502707146,0.09023659522400775,R
60773.75769867589,19.873396952296,0.06606066341049316,R
60753.716032009215,19.153401788196206,0.05227668053769555,R
60760.67436534255,19.36087184980849,0.08221235372374092,R
60778.341032009215,19.834779775857136,0.05652140233971453,R
60786.63269867589,20.410437123515358,0.050160560828308706,R
60733.50769867588,19.00650594060274,0.08456685065516115,R
60781.216032009215,20.271427201793628,0.08654970194302417,R
60744.216032009215,18.664218426924453,0.07096174933972584,R
60748.04936534255,18.805518261707967,0.07174929400433054,R
60750.841032009215,19.067046623250903,0.05594745762959401,R
60729.216032009215,19.573259341752397,0.05945792394845313,R
60723.54936534255,18.833386231042976,0.06459537690908096,R
60726.25769867588,19.30415332694887,0.08575392907547236,R
60736.63269867588,18.748400006136396,0.0819627871594944,R
60771.13269867589,19.686442298029203,0.055571592356554865,R
60783.216032009215,20.3188404737584,0.06995910275870361,R
