time,mag,magerr,band
59622.165897066516,20.236644933647472,0.16745721271724628,g
59625.165897066516,19.66499619174936,0.17661313067699586,g
59605.540897066516,18.240327862966403,0.16826217418128425,g
59603.49923039985,18.403294062974577,0.18357166307517772,g
59587.290897066516,18.86023133207386,0.18100794157411546,g
59595.665897066516,19.172955112163546,0.17875701274937528,g
59644.415897066516,21.165670060625203,0.20639457659790894,g
59584.540897066516,19.55687968879451,0.1597942473798358,g
59648.58256373319,21.75406786756047,0.17208026646175145,g
59612.540897066516,19.006891251729545,0.17515464475908854,g
59600.12423039985,18.86101952361616,0.18670300038505172,g
59646.540897066516,21.28014500135729,0.1799151680757287,g
59630.49923039985,20.31312016935123,0.17597050076929424,g
59633.83256373319,20.585818903176897,0.17815806018008706,g
59639.83256373319,20.40176592851268,0.17982868437688082,g
59635.915897066516,20.535851375851294,0.19267723067318615,g
59628.290897066516,19.73869602304475,0.18547011839614497,g
59592.95756373318,19.667799793435925,0.20553671962177433,g
59617.33256373318,19.314140940572777,0.1802010690917751,g
59609.99923039985,18.84092542895743,0.19625243282053997,g
59647.83256373319,20.65643054180903,0.0982779450949046,R
59594.45756373318,18.45202026784367,0.06616839229278118,R
59623.12423039985,18.732087325862835,0.09252010142229015,R
59614.540897066516,18.353721106204784,0.05797752175404011,R
59591.83256373318,19.12186111797969,0.07681008190829705,R
59599.37423039985,18.253754846428944,0.09803898896118109,R
59616.62423039985,18.24824069952617,0.053095982689191495,R
59642.915897066516,20.20200535644942,0.07693856302282763,R
59633.95756373319,19.616557205153228,0.0982887710394603,R
59604.37423039985,18.0859911513722,0.07563968603025052,R
59631.24923039985,19.106346871618882,0.07240152494530099,R
59626.665897066516,18.998491259631674,0.060368849933260714,R
59619.70756373318,18.57779192919686,0.050513266008553236,R
59636.790897066516,19.708097341934142,0.08654524146393829,R
59588.790897066516,19.007340442867648,0.05456645519718725,R
59608.24923039985,18.143545294782633,0.06551621585730785,R
59583.12423039985,19.64530772821211,0.07050530710859639,R
59640.87423039985,19.902975440420505,0.0564216677330647,R
59585.83256373318,18.568619688986054,0.08000570389152112,R
